dicom_path,pixel_read_success,pixel_read_error,file_sha256,pixel_sha256,pixel_dtype,pixel_height,pixel_width,pixel_min,pixel_max,pixel_mean,pixel_std,nonzero_fraction,is_constant
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/30011850_4f20c1285d8f0b1f_MG_R_ML_ANON.dcm,True,,62d2170d707940da0886deb30325793b7cb39e74b048217c086bc842d7b0c2a8,dae9d4c3102e17739425cde781eb185c85ea3189dae4d2df630115f68949e589,uint16,4084,3328,0.0,2788.0,444.9644470214844,690.341552734375,0.3010499463195962,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/30318067_4f20c1285d8f0b1f_MG_L_ML_ANON.dcm,True,,44f0d5cc54421edfd11da50a26c93bde872d9ae4c5438a30eeb4b70bac17954e,eb0a281ee2841c9f9519410b882434d1fb69edca9330fb02a104a237a67a3a6e,uint16,4084,3328,0.0,3418.0,567.1473388671875,738.6953735351562,0.3800580684236797,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993399_5d85ecc9cf26b254_MG_L_ML_ANON.dcm,True,,03f17d02f0d6981edf27bfbee22f21011a5daf304e8197bbcdf35e8e1c8d6b09,4ebf48caa58406b542e8f3bccb326514078e6d7df30d501c9074e2189730117c,uint16,3328,2560,0.0,3267.0,677.4194946289062,734.2169799804688,0.4680027888371394,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993426_5d85ecc9cf26b254_MG_L_CC_ANON.dcm,True,,e8fdf5f6396857c2c778142125433fb95fe6ef92f270afced91d25b6e96f5ac8,58d4dc5d0d70297d9074e55f5c0bb1d90b9fecde668beddab6634eac3627a28c,uint16,3328,2560,0.0,3198.0,646.1193237304688,747.8523559570312,0.43336709829477166,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993616_b03f1dd34eb3c55f_MG_L_ML_ANON.dcm,True,,dd21be7e8d5d13079b57556cdd328bc7ceab3d7742ddea23a95270407e845c1f,97d0463c9c105919dc5e0f8a00eb7cec549a2d298074fc094184eb4695cf042c,uint16,3328,2560,0.0,3067.0,851.0259399414062,744.5563354492188,0.5804417536808895,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993643_b03f1dd34eb3c55f_MG_L_CC_ANON.dcm,True,,ed3e3b0e74f1fd78102860e1934137c314178464807d2f2f60f835612a2a9d65,29a29e8cacca01789d785bb6a6a9621c404098f22754a5d2d8a3e65f39d63308,uint16,3328,2560,0.0,3564.0,562.9551391601562,722.5889282226562,0.3849124615009014,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993670_b03f1dd34eb3c55f_MG_L_ML_ANON.dcm,True,,58f4a0babd6417c52f5882062dcf14e314be2162a423c6df6337934680e61e8f,ebc0050ea314f564d7190159c80ed4178f91077f574d6c3e26705cdf8057d546,uint16,4084,3328,0.0,3584.0,526.5486450195312,712.665771484375,0.362323596304528,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993697_b03f1dd34eb3c55f_MG_L_CC_ANON.dcm,True,,a2dc3e0f36c8fc0868a1af316d6560c8717d5d37564d013fec7c97a0800ea48c,31f9383f8e9230bec721de25efd1e4c203b8dce512644b9f1033fe18ae957481,uint16,4084,3328,0.0,3367.0,305.8085632324219,595.9993896484375,0.21398387763222332,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993787_de5e8d61e501a71b_MG_L_ML_ANON.dcm,True,,b198855aceca07c05439c244a0d291361e8901034482928e33eed17d697e61cc,79a5ddb64ba9a11a3117952239a8bfb6b4ab2202bd12f36f1e925e11f270574e,uint16,3328,2560,0.0,4095.0,486.7744140625,706.8740234375,0.3406350942758413,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993814_de5e8d61e501a71b_MG_R_ML_ANON.dcm,True,,d6de83c270652a58ead153a7c74cda48837730f26fd9bdd1adc9a18663308416,a3a90ae42bb840263b464f7fddb430b6138df50dba168fc2315c7ca925f1ad10,uint16,3328,2560,0.0,4082.0,696.8472290039062,708.5216674804688,0.5130495511568509,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993841_de5e8d61e501a71b_MG_L_CC_ANON.dcm,True,,d5eac154ac80fd156231520115c2df8507c7f990f75844f20b41f465afe0d37b,ba5482bafaf9f8cbdf980c7ac1f5dfcb7f959d162fa04f1c6c1200800647e401,uint16,3328,2560,0.0,4095.0,433.40966796875,704.4849853515625,0.29139615572415867,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993868_de5e8d61e501a71b_MG_R_CC_ANON.dcm,True,,2bbc3c361e0323983c0e82979f9c3877649acd4d90c6b20c84af660fed54d521,a6441e642fb1cc0222528a3ba00947864654c7152d13417e34110e5daa2b9c61,uint16,3328,2560,0.0,4092.0,646.21875,723.4566040039062,0.4590022160456731,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993895_de5e8d61e501a71b_MG_L_ML_ANON.dcm,True,,cad7e90ad7dc1d54b866589bf4a0f0eb3cbd79b7a0e6572624af15ef994dc75d,5aa6dca4a7ec9d1dafddf354f7fcc9560536e64fbcedd20354077f9e81eee610,uint16,3328,2560,0.0,4095.0,506.1426086425781,703.6180419921875,0.36092001108022836,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993922_de5e8d61e501a71b_MG_R_ML_ANON.dcm,True,,6950e511a9dbbac1c89109d5eaca628af094ed00f0ddd4c17292c249c12db225,7ded44c09f1516c5aca6ea2bfeba19549828cd6ccec0ddcad739d1d1d0a57dab,uint16,3328,2560,0.0,4095.0,773.638671875,706.5510864257812,0.5670271653395432,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993949_de5e8d61e501a71b_MG_L_CC_ANON.dcm,True,,80eb58807967de4f8080ecb191b900a5f8de2f0e52cf8135025dbb1c14b426e9,0e8bd42e0903b3348a62702b8065d567aa8f3add03629d736cabee0644057945,uint16,3328,2560,0.0,4095.0,431.8348083496094,697.3815307617188,0.2938312237079327,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50993976_de5e8d61e501a71b_MG_R_CC_ANON.dcm,True,,7b42c1f9c5093772ca52634b137a5d1fdb570cacc2f7176eaca1339147714d36,3e0f859d76e5ec3810de7de20b7cee6824427cfd838dcd2b8dc34df4b4184f7b,uint16,3328,2560,0.0,4093.0,598.9447021484375,711.1239624023438,0.42949559138371396,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994110_cc9e66c5b31baab8_MG_L_ML_ANON.dcm,True,,d3a14c0ea289df371c32d01295e0630d09880d1d45c431d989acd8ebad697502,ecf2bc9cf5bffdfa09ff312299b77651e798aca5528c093ca5befbb26b8a716b,uint16,3328,2560,0.0,2259.0,354.080810546875,638.1659545898438,0.23947859544020433,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994137_cc9e66c5b31baab8_MG_R_ML_ANON.dcm,True,,de57267a50fd35f0637e5ac1a6b02fe7f3848fcf1a735e21b1bae071657044b0,4ffe375225f47c3f7bb450372ce0b80402b679ccc535206dc252e3cb77fd5aff,uint16,3328,2560,0.0,4095.0,251.6597137451172,534.2274169921875,0.1889624962439904,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994164_cc9e66c5b31baab8_MG_L_CC_ANON.dcm,True,,c5cea60ff23568cb7fb45e8efef7a8787162486a6b0eaa46477b951de452c24f,3d3f4dd7d6d02ab787505cfef6ed810bc8e25d744d997636ba0b04f890cfb40c,uint16,3328,2560,0.0,2265.0,218.3860321044922,526.63671875,0.14926053560697117,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994191_cc9e66c5b31baab8_MG_R_CC_ANON.dcm,True,,39c1445243d5329f75ec37e95df0bca3b1edf7884e949b8a02c9aa3e164caed5,dd5183308a7731f18f204fbd8822e4748bbf9467c48adf161caee95570235a45,uint16,3328,2560,0.0,2193.0,170.3591766357422,468.95550537109375,0.12044325608473558,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994273_cc9e66c5b31baab8_MG_R_CC_ANON.dcm,True,,a119cff28e21bcffeb32da42794a196fe07c3861fcd92c9291f09f08bc4b2501,f26549e3c18c61294efd3879669c686e2a3e07860810ef2f0502106d4f4ed8d1,uint16,3328,2560,0.0,2146.0,242.4262237548828,549.5227661132812,0.16571455735426682,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994300_cc9e66c5b31baab8_MG_R_FB_ANON.dcm,True,,65706a356152ceeb6c96921500086e82d8ec60b57a4bc6188a933153a28d03bc,8a51e54f539a8aa3f0d1b48fb828952b2bb45a441b26288d0e5c7ed5423d70a9,uint16,3328,2560,0.0,2067.0,173.46058654785156,479.6390075683594,0.11770242544320914,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994327_cc9e66c5b31baab8_MG_L_ML_ANON.dcm,True,,9668cade7aeb98e731110c153eec8abbfb4dbcc078f8672580a6d5f1771f9d4c,bb460a64f95005dbe1013954dfc162da8889a7fe1cdfb831bbc9be87913d4be5,uint16,3328,2560,0.0,2230.0,345.9722595214844,634.0278930664062,0.23391089806189905,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994354_cc9e66c5b31baab8_MG_R_ML_ANON.dcm,True,,a902cad730ae9808e1d836961d081b7648a074738d559e05e8dbf9ab0f6c204b,5c396336e7dbf304188f2d5b6ab8fac01681d25f1eb92f7883723e5aa0ca6ce0,uint16,3328,2560,0.0,2415.0,356.01251220703125,633.353759765625,0.2450525137094351,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994381_cc9e66c5b31baab8_MG_L_CC_ANON.dcm,True,,0fa4f8b573099adccca0e397694d380425ee9df223a3f6b9cf0255f275cac6c3,dd73214a70224f03b39dce5568212aa0d9666ee8b84d1b9edd232120cc0cfefe,uint16,3328,2560,0.0,2203.0,193.2122039794922,500.52398681640625,0.13197338397686298,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994408_cc9e66c5b31baab8_MG_R_CC_ANON.dcm,True,,d7e6e5068bb2e3558084600a90fdd7598ba4602af0ddb634b0e6af9eb08c9a36,72e07907aa15ed412da52246a1d87097c63d87dba2aa064bed6b22a0b00902cd,uint16,3328,2560,0.0,2212.0,175.8134002685547,476.61102294921875,0.12227196326622596,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994535_de4c34099d6ef8de_MG_R_ML_ANON.dcm,True,,89b10dda282bb14f3d77c96baf1ee8891e69952a113b390df583765992f7f074,31b5b788c3666bb5ba2e44e6052e8a77f84c201d47dd2c4f55c8c91ad5c6b681,uint16,4084,3328,0.0,2380.0,533.9510498046875,721.4932250976562,0.3628858573325548,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994562_de4c34099d6ef8de_MG_R_CC_ANON.dcm,True,,c74ddf87d2eea6af6c1ec807afa2e82b2b9d58162dd582fdd691dd5f1e894e14,9d7c1f508844044dd1e856fba456ec08c36c33aff7004b5cf51d30b8680168ba,uint16,4084,3328,0.0,2808.0,368.71246337890625,639.4263916015625,0.2552906393618624,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994589_de4c34099d6ef8de_MG_R_ML_ANON.dcm,True,,7b6af1a70e30e1e46f4f9816f877795aeed8e57267c76f12e9551a6c13bc204d,c955a8333264e217249625c84a883c564da16dc6d168b37ab9e71212a4420b6c,uint16,4084,3328,0.0,2714.0,531.5408935546875,722.6986083984375,0.36231484086585547,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994616_de4c34099d6ef8de_MG_R_CC_ANON.dcm,True,,4827c1ccbb93eeeb919e421a0c1090f8ef3ef4425cdc9b60f1aacd5845198b54,40a751f1fd54e57d68db40d9579a05ef006da8cc3ef0a74808ff77b654edfc6b,uint16,4084,3328,0.0,2465.0,403.8058166503906,662.447998046875,0.27689420604799214,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994706_069212ec65a94339_MG_R_CC_ANON.dcm,True,,eb48c2ce96928d962e092d3f694bc010ef8b0cd63e9a0a485e53ea6e263d5f1e,68149e5c8aec172b977f701aff43faa18d7f7b865e8ea9bbea163dda02fdfb0e,uint16,3328,2560,0.0,4095.0,290.64166259765625,581.612548828125,0.2084253164438101,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994733_069212ec65a94339_MG_L_ML_ANON.dcm,True,,e01a8bc8baea74968fe95da166f3824d9add770397310e14f7840a3783c91168,7c6f0f19143080762a6e1f9f1bdf9ce9a09f2728d86dab123854f59ae5bd2fd7,uint16,3328,2560,0.0,2304.0,449.8042297363281,672.427978515625,0.3168218759390024,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994760_069212ec65a94339_MG_R_ML_ANON.dcm,True,,29e5aa7d63b74aead7746da017e3b25b9f01e9dd5872af4bed8ffbdf9958489c,5f8019675ff3d724a54045991df2e950368c2a1602491fd348ee5d09f37cab56,uint16,3328,2560,0.0,4095.0,406.4130554199219,649.4654541015625,0.29299950232872596,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994787_069212ec65a94339_MG_L_CC_ANON.dcm,True,,15dcc008668e8ae2f8d05d729fadfab1bd232f52e2a01273bd3c7ddbf868ce8e,a0c5c491c7798f515f7b9be87ff561fb75862f07e3ceb31627dc78f96b96750f,uint16,3328,2560,0.0,2957.0,315.4104919433594,599.8831176757812,0.22189671443058895,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994814_069212ec65a94339_MG_L_ML_ANON.dcm,True,,d048b077363f3fa71c8a66123aee44c2814503fc80fab634b036fc02d43eec64,d5066fe8365d01acb24997fd8df1a344f498d16b94e1b1bec05622942243f060,uint16,3328,2560,0.0,2354.0,403.09613037109375,654.0206298828125,0.2819445096529447,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994841_069212ec65a94339_MG_R_ML_ANON.dcm,True,,1e36f61934dd90a366306f404033663e74aa795e907fa02b6a27234f2570dead,2b7f4d04b94e543e4ae899766541ea213ab160f4eb88f1db65853fb79d2d446b,uint16,3328,2560,0.0,3427.0,409.8737487792969,669.9376220703125,0.2787558922400841,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994868_069212ec65a94339_MG_L_CC_ANON.dcm,True,,80469e8e3e5e4c9a6c5f38db0a5d26bc6e1473a68d5ebf0f035ecb0f92d7efa4,2dc739396c5f1399d97d6d72e1c186a3ec66d49d5d5bf14d44519d09f613b96d,uint16,3328,2560,0.0,2586.0,307.64544677734375,599.107421875,0.21324016864483172,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50994895_069212ec65a94339_MG_R_CC_ANON.dcm,True,,ba9598eafac4c78be9e2accc6cc78de4a3fc67fa7c610aed55186ee2ea8847d5,7d7379a7bcbbbb6db61cdb1a9d68351e952545399488f8f9f015dc31b8e93b4c,uint16,3328,2560,0.0,2806.0,299.79779052734375,591.7359008789062,0.20908003586989182,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50995762_0c735e8768d276b4_MG_R_ML_ANON.dcm,True,,117363b8aafe284500e41df69e3a6355bb7b4ee0fddfc2f724cbd5006270f864,90fe1326d956f12ead8cf9cb953ad5ac856c6e2b9f841e615e3f7bd60d069a86,uint16,3328,2560,0.0,2415.0,500.36700439453125,709.2138671875,0.3364558293269231,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50995789_0c735e8768d276b4_MG_R_CC_ANON.dcm,True,,5e77941f6b8b2bcb9b921a469a57e22d077e2444abd431c248dd63c0c7988207,de7ead46528aa0eb5720e27c80c301e4dffd17375d99b6e1e834b111b56a5ca7,uint16,3328,2560,0.0,2623.0,352.84588623046875,636.6329345703125,0.2375511756310096,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50995872_c94d8a1ebd452afe_MG_L_ML_ANON.dcm,True,,afbd8a07be5713f1bd3ba6275410fa06b61e05f07336ef852092e77b86a68f6a,fe1697c19d41a87326d03a87f7feb0baa87dda3d5ec1444f3da8a4a94108381e,uint16,3328,2560,0.0,2474.0,629.2947387695312,734.2678833007812,0.4291965191180889,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50995899_c94d8a1ebd452afe_MG_L_CC_ANON.dcm,True,,13f28e543b1a4a795d1c11e911df5a3fc4cd85239e8dd599dfdf90a8c6bd0a25,1bbc26d6c58823906499299024aab3661aafe1a09eda7f2ec810d51bc6474ece,uint16,3328,2560,0.0,2188.0,480.7425842285156,701.9453735351562,0.3233234112079327,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50995963_d742ec2f9b90aa62_MG_L_ML_ANON.dcm,True,,9e589589582dec60ff041cb22786bd5fc644150581907bd022bb269c25b588b4,da8c823df9d8e02515c783c8768fdadc95c8d665fb9b6f82af404fd22b6b0d1b,uint16,3328,2560,0.0,2523.0,551.1336669921875,712.1973266601562,0.3815351046048678,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50995990_d742ec2f9b90aa62_MG_L_CC_ANON.dcm,True,,4edd94b96b02c5c544b3fbee3b264d4d689262c52abab1b50e3d6e97a08f5488,3d6c666a6ec1867b66bf1e0fe016cf5fd1573635cb00227798406eb121bf0cec,uint16,3328,2560,0.0,2371.0,428.2021484375,666.5549926757812,0.29695164607121394,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996056_71c1a60d57c5322f_MG_L_ML_ANON.dcm,True,,da4fb329c71feb6fba7182e630f8ae293a26e9d7011e740e40dd228c0573ca78,5b468c79db56dc9802296917f58d922fe3abb9c84c9a61251f77ac7aa10fd956,uint16,4084,3328,0.0,2744.0,446.74481201171875,671.7673950195312,0.31233739899608226,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996083_71c1a60d57c5322f_MG_R_ML_ANON.dcm,True,,a973c75f7361a792a9629c32c624ba6e47581b86d8c3e920575dfb117ef6c6b5,d11fd4b26a608fe24ecb2781f25837f87251ba07d1987b648dc061482e2696d6,uint16,4084,3328,0.0,2226.0,463.10137939453125,680.1680297851562,0.3223855524372787,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996110_71c1a60d57c5322f_MG_L_CC_ANON.dcm,True,,53848f4569e21d42bc021b6078df306bcb3c920465db0e49c532ad513ac860d0,6509fd473b2550b1f6c623deb4a7599c1f72f109643c6947dc49a1b48452b50b,uint16,4084,3328,0.0,2215.0,338.8290100097656,621.0556030273438,0.23273118478301816,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996137_71c1a60d57c5322f_MG_R_CC_ANON.dcm,True,,228e32584430f9cd00b9e3064836305f5272d06166641eb66f8e259da91e1dc0,7a6c78aa740c7d2be01666c38bdc25fca2eedfab3d6be1cfb31418e03f583ce9,uint16,4084,3328,0.0,2239.0,364.1724548339844,635.6588134765625,0.2513462774523469,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996201_8c1b2bd64ca4d778_MG_L_ML_ANON.dcm,True,,b77ea93a69aaf5710545baaf45914ab3edf8281138c5ae6ce255e19391e07766,68234781f6ba29b1ec103d69d3bbbfaace5471056a6d9f4923dac13ae98d3874,uint16,3328,2560,0.0,2202.0,432.7491760253906,632.8712158203125,0.3307574932391827,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996228_8c1b2bd64ca4d778_MG_L_CC_ANON.dcm,True,,e35fc548b7d4286a2d2f89941c984c3d819b1ad9a21e7d1ff0e8dd25f483d194,3ba25a06576795c422dcc134ab642b1f6487bed245533d4086157ba044ecfa60,uint16,3328,2560,0.0,2183.0,302.8701171875,581.4752807617188,0.22140796367938703,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996325_6aba0b402889a16f_MG_L_ML_ANON.dcm,True,,a616f6e6859901429d286aa3192e166aecab4b3ef01fa39564fc37c3ca2b2c1a,bc6bf07c07bd879bd8db1220055ae135ff087a00eb6102b07896e4056413c227,uint16,3328,2560,0.0,2434.0,472.6012878417969,694.6114501953125,0.3231927724984976,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996352_6aba0b402889a16f_MG_R_ML_ANON.dcm,True,,05be5bda7be7757dcd5ac3a2a27ea05591b526d22a1e7666909c0d175ebf9502,057c41def5244e44ff190188188ba0dfd47d5c5fa02febf31f8e209f7eea2b90,uint16,3328,2560,0.0,2474.0,506.5740966796875,717.6255493164062,0.3442705594576322,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996379_6aba0b402889a16f_MG_L_CC_ANON.dcm,True,,3d71e255798395965dcb319744a10b07b3243a42f087c37ada84d85ba7e364b5,a17ad4787b1b163914dfe146a68d4f3c7b9606aabdaea0f9d767bd891b26b770,uint16,3328,2560,0.0,2305.0,318.04864501953125,605.0526123046875,0.22008033165564903,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996406_6aba0b402889a16f_MG_R_CC_ANON.dcm,True,,466c21e6b97f664bc24efa6205132f0bd507545f7fea48c1286fd77dac95dac7,25ef9ea725be4a7023d4dc047f539360ad9670680690ccd1946df52af61d3604,uint16,3328,2560,0.0,2287.0,308.77105712890625,602.1031494140625,0.21215796837439904,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996709_330e5fe16929eed4_MG_R_ML_ANON.dcm,True,,b687308635b4de14710ad99d133235b6fbbca250bd100c122466c71d1f7b5811,da7aab48f84195ede2b253b9e2a6beeef17888a7653d53e002ca0c6cb1b90959,uint16,4084,3328,0.0,3237.0,438.76385498046875,687.9165649414062,0.29286743706678975,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996736_330e5fe16929eed4_MG_R_CC_ANON.dcm,True,,a498a1bdcb41b9f3f5c2c1ef86c2150656989e56b5913b3b06ded17f7de0588c,f9de43ff0d3ecf78c93df1cc0e9cebb5ac931f40881d0c0fa1a569d5c1be23f3,uint16,4084,3328,0.0,3378.0,373.85101318359375,654.4564819335938,0.2492181172540119,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996800_fdf4a1516f88b280_MG_L_ML_ANON.dcm,True,,f4716c6bc58f7cafb15c39cba49061962bffb61a13b25f0440308329da98d6e1,f804f9164db946e0cd64a1c0b48b42be976042b628b14a7472ac7e4fba343d22,uint16,4084,3328,0.0,3376.0,782.9188842773438,738.4178466796875,0.5384218078994952,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996827_fdf4a1516f88b280_MG_R_ML_ANON.dcm,True,,04801e0e637b56454e6a183fe5d0692c326eed78c018e9f205abb9d1c27123dd,8f06bf678b8376a8153f44d93d0d091536c3b1292ea8d26a35a27afcfe20f677,uint16,4084,3328,0.0,2870.0,526.6868896484375,678.623046875,0.38741896436845474,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996854_fdf4a1516f88b280_MG_L_CC_ANON.dcm,True,,ce6f873e0e194cf3ead6600585f02fdc96d1f8d30224ca4c39e0ffdc2ac2ee27,a79d5de2c66d2bb0f92e881efb43eda9282497e4dab9d7a268f12acd3d14d91b,uint16,4084,3328,0.0,3486.0,711.3396606445312,753.4862670898438,0.4760635135707828,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996881_fdf4a1516f88b280_MG_R_CC_ANON.dcm,True,,1bf797f63048d86c51808def9634ab988e0a77381f99e8d0fb8bfc7904e802b3,c3cf80566f6aca57fe7588db752c1181996032d748ae78f9d31c0f3a02e2db87,uint16,4084,3328,0.0,3137.0,533.2138061523438,707.5599365234375,0.3680190459485422,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996945_ce5e5e18a261cd29_MG_L_ML_ANON.dcm,True,,517c5b370d6c52563492b8264937b585fda602a53dc961299be428fa08107de2,f1a6415c32533d5979d425494f94bc2d0b8327421e9ee296a99d50b8bc6d7bdd,uint16,4084,3328,0.0,2854.0,469.9662780761719,682.2328491210938,0.3281323575114895,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996972_ce5e5e18a261cd29_MG_R_ML_ANON.dcm,True,,94d2ada82dcd38416219627b8514b2da91f3fdb0a95964f35616474d09aad668,6815b7ae84801f75b500a9d21d7f6bdb6dc2126977a177991cfbe883469cb633,uint16,4084,3328,0.0,2816.0,509.2702331542969,713.5337524414062,0.3462733321404355,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50996999_ce5e5e18a261cd29_MG_L_CC_ANON.dcm,True,,6f45c872343d4601d00ac39ed83e76231552ecaec053443679a2f50dd916d942,8a49d34829c9e0f0c3793e9ecb54436f9a7040ab0756179a5c3f772de58cfcc2,uint16,4084,3328,0.0,2583.0,383.4875793457031,646.7572021484375,0.2642763681439765,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997026_ce5e5e18a261cd29_MG_R_CC_ANON.dcm,True,,45036ca8d062141b16871ba5167cef4258568e397c1583b757034804b47172e3,d655390332df1dd241d9c7ac0c4b4cca679be648198201af23dba10b842cf808,uint16,4084,3328,0.0,2889.0,350.09124755859375,631.6878051757812,0.23857915564020946,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997053_ce5e5e18a261cd29_MG_L_CC_ANON.dcm,True,,759638a54a69d243a021eb2c6562acedaea16b67164a90632228638890c36e93,2f0c55cd28e8c64e5a50b1047165592d8574d3b08c70622147d7758d4f7a3367,uint16,3328,2560,0.0,2300.0,675.976806640625,749.28857421875,0.4531238262469952,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997080_ce5e5e18a261cd29_MG_L_ML_ANON.dcm,True,,89919d2a6d397459248002b5a56cee093c28defca5a8aebe9e00ffffeb5e61b5,baec72f4f401f1610f25a41f67ace223d858d2e6d77ab6f56364d469ccd138d3,uint16,3328,2560,0.0,2490.0,756.7923583984375,748.6047973632812,0.5120166485126202,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997107_ce5e5e18a261cd29_MG_R_ML_ANON.dcm,True,,3637247f6877970867bdc44182145689dfc0faf77f36939fbb8c0a1cc37a4d62,fb37b6e52394747a647d25880f2ff4e348dcc780a0c720c5a1358f6f85a05ea1,uint16,3328,2560,0.0,2765.0,758.9725341796875,756.3464965820312,0.5095881535456731,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997134_ce5e5e18a261cd29_MG_R_CC_ANON.dcm,True,,20836cedf9d98228a68002713a8fd49d0b38e1b3fe82677c4ebdeb633cfd1642,bcb9d2c8cedf33a7d6729ea31b75ae3b1261c5d6576cd81ba5a8940720893e7c,uint16,3328,2560,0.0,3063.0,615.831298828125,744.8025512695312,0.41021963266225964,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997223_9054942f7be52dd9_MG_L_ML_ANON.dcm,True,,f3ab29741744077e8fad461da4b9c9cc66f9baf30425cdea5e9798c132336c86,4150732d514ab3123cb9a78b8608f151cbe872ea8fabb7040de167e0318688e3,uint16,3328,2560,0.0,3044.0,496.17706298828125,687.2738037109375,0.3520308274489183,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/50997250_9054942f7be52dd9_MG_R_ML_ANON.dcm,True,,daf46f4a1f04e42031892c934868eb6110ed4bafd9a15e78e9a306c92a5d4105,e30508640d0fe8713a8b0b2dab9565f46de01dc870d7880a13a162fe4a838556,uint16,3328,2560,0.0,2375.0,572.37255859375,712.9346313476562,0.40211451603816106,False
